,eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
32,99.455,2.17,1075.5,0.014497903250000001,0.18161011,2.4477155,-0.016916962,0.064757759,0.7738349661231041,33.0,8448.0,505.6499391134712,540672
33,96.46,2.28,1077.5,0.0149144255,0.18456013999999998,2.4578441,-0.017398380499999998,0.046362367,0.8157792091369629,34.0,8704.0,520.8516871164902,557056
34,101.005,2.245,1077.5,0.016014959000000002,0.193461095,2.45226095,-0.0124796555,0.049587099999999995,0.833444319665432,35.0,8960.0,536.0478526739753,573440
35,110.935,2.8,1074.5,0.0155970705,0.19027709999999998,2.4519373499999997,-0.015376174500000001,0.0730466525,0.7667705044150352,36.0,9216.0,551.2890609714959,589824
36,120.605,2.81,1075.5,0.0146155815,0.180755615,2.448267,-0.0145597905,0.0750416,0.7436468154191971,37.0,9472.0,566.5192282630014,606208
37,114.67500000000001,3.12,1078.0,0.014028368,0.180857345,2.4423447,-0.01600952675,0.064759053,0.8220036253333092,38.0,9728.0,581.7144165014906,622592
38,123.36,3.165,1075.0,0.012913884,0.16493734,2.43280545,-0.0165986495,0.06711007799999999,0.8295352570712566,39.0,9984.0,596.9558886779996,638976
39,128.855,3.495,1077.5,0.014600234,0.187591555,2.4143111,-0.015223094,0.083454137,0.8051066845655441,40.0,10240.0,612.1502346179914,655360
40,128.32999999999998,3.325,1077.0,0.013143095,0.16975911500000002,2.40470825,-0.01474738575,0.085737858,0.8037528097629547,41.0,10496.0,627.3580423459935,671744
41,131.44,3.49,1074.5,0.014941860500000001,0.18801879999999999,2.3924924,-0.016764136,0.07929744,0.8217058256268501,42.0,10752.0,642.6026328779698,688128
42,142.55,3.9050000000000002,1078.0,0.0141454075,0.17943319000000002,2.38220165,-0.017619899,0.089262657,0.835504449903965,43.0,11008.0,657.7929556599993,704512
43,141.905,3.975,1078.0,0.014562790999999999,0.182769775,2.3919980499999998,-0.014247069000000001,0.0907890325,0.7953144162893295,44.0,11264.0,672.9863824895001,720896
44,146.07,3.935,1076.0,0.0158477,0.196248365,2.3817717,-0.0153232505,0.078023195,0.8550189808011055,45.0,11520.0,688.2057929409784,737280
45,143.23000000000002,4.05,1076.5,0.0137837045,0.17565918,2.3726298999999997,-0.015735518,0.09818895,0.8298664540052414,46.0,11776.0,703.4186754749971,753664
46,158.70999999999998,4.359999999999999,1076.0,0.014109876,0.17906697,2.35360575,-0.0120359555,0.10581781500000001,0.8447701185941696,47.0,12032.0,718.6406660109642,770048
47,151.975,4.505000000000001,1077.0,0.015058865500000001,0.183563235,2.3508606499999996,-0.015369690500000002,0.09219164299999999,0.8774141408503056,48.0,12288.0,733.8439236224804,786432
48,155.565,4.285,1077.5,0.015570276000000001,0.19446818500000002,2.3486156499999997,-0.017193774000000002,0.07426035249999999,0.8865712098777294,49.0,12544.0,749.0373163404875,802816
49,155.595,4.49,1075.5,0.015244935499999999,0.18978882,2.3505061,-0.0173402645,0.108145755,0.873973872512579,50.0,12800.0,764.2603980989951,819200
50,167.6,5.279999999999999,1078.5,0.0144933205,0.18326823,2.32656095,-0.0166865385,0.09841557249999999,0.8696447387337685,51.0,13056.0,779.4415584869857,835584
51,179.11,5.8149999999999995,1075.5,0.014524904000000002,0.17955526,2.3372813,-0.015817371499999996,0.10596836,0.8784164115786552,52.0,13312.0,794.6717158334795,851968
52,191.825,6.1850000000000005,1077.5,0.012349529000000001,0.15456136,2.3156662,-0.01491572,0.11379504500000001,0.883230097591877,53.0,13568.0,809.8679137519794,868352
53,181.83499999999998,6.244999999999999,1077.0,0.012247807999999999,0.153889975,2.2783405,-0.01207954,0.12985083,0.8955228216946125,54.0,13824.0,825.0679897329828,884736
54,179.46,5.7,1078.0,0.0159794235,0.192576085,2.28584055,-0.016863859000000002,0.110088248,0.8932838030159473,55.0,14080.0,840.2668345579586,901120
55,183.635,6.035,1077.5,0.0150927795,0.190439855,2.2819762,-0.0182135805,0.0999671295,0.8923004642128944,56.0,14336.0,855.4683687789656,917504
56,197.38,7.355,1079.5,0.0162756385,0.20080566500000002,2.2345493000000003,-0.0143659465,0.154971495,0.9011618494987488,57.0,14592.0,870.6411805309763,933888
57,206.62,8.45,1078.0,0.014383396,0.18258667,2.2397361,-0.014782644749999999,0.1196727625,0.9185497462749481,58.0,14848.0,885.8303358519624,950272
58,206.52999999999997,7.4350000000000005,1076.0,0.01433829,0.18178303499999998,2.2494743,-0.016917745999999997,0.1404503,0.8934117741882801,59.0,15104.0,901.053016681486,966656
59,227.245,8.695,1078.0,0.013585156,0.165008545,2.2182217999999994,-0.0142863285,0.147322035,0.922543503344059,60.0,15360.0,916.2443270809599,983040
