eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,eplenmean,eprewmean
413,31.39,2288,0.016885022,0.1428426,2.1654541,-0.011070957,0.043498952,0.951801751,1589,406784,11511.57579,26034176,,
404.36,30.22,2291,0.015144474,0.16027832,2.154925,-0.009256288,0.23535204,0.807116419,1590,407040,11518.72792,26050560,,
401.12,29.77,2337,0.01404144,0.15093994,2.127941,-0.014002393,0.037744936,0.965295382,1591,407296,11525.73761,26066944,,
392.44,28.89,2329,0.018922595,0.17799886,2.1367133,-0.010370823,0.24255927,0.799844339,1592,407552,11532.77177,26083328,,
396.3,29.75,2297,0.011672989,0.12561035,2.1654782,-0.01044573,0.057583064,0.943139501,1593,407808,11539.90404,26099712,,
399.77,30.3,2296,0.012917705,0.118245445,2.1425073,-0.012729637,0.068925105,0.946587458,1594,408064,11547.03836,26116096,,
397.19,29.45,2307,0.015435919,0.12874348,2.1295621,-0.01061568,0.1045674,0.922447577,1595,408320,11554.13917,26132480,,
398.84,29.21,2276,0.014846494,0.13641357,2.1481204,-0.011254224,0.14748171,0.875073493,1596,408576,11561.33557,26148864,,
401.33,29.19,2286,0.011788023,0.122151695,2.1684625,-0.01169895,0.09050605,0.901235059,1597,408832,11568.50189,26165248,,
404.43,29.65,2322,0.013483214,0.13338216,2.1544552,-0.011664736,0.05897094,0.944097631,1598,409088,11575.55821,26181632,,
413,31.85,2299,0.012200615,0.1259969,2.172042,-0.01404612,0.031583145,0.963025235,1599,409344,11582.68452,26198016,,
411.65,31.33,2302,0.014623787,0.14569092,2.155771,-0.010051573,0.07689926,0.932445899,1600,409600,11589.80011,26214400,,
409.83,30.89,2325,0.017932432,0.13702393,2.1217587,-0.00963012,0.116360486,0.888760827,1601,409856,11596.84622,26230784,,
400.15,29.88,2303,0.011223343,0.114217125,2.1268916,-0.011795753,0.17628999,0.850552037,1602,410112,11603.95881,26247168,,
401.08,29.78,2298,0.014111149,0.12963867,2.127537,-0.010434414,0.088050015,0.918514729,1603,410368,11611.08847,26263552,,
405.88,30.15,2305,0.015495014,0.12438965,2.119995,-0.012741209,0.14476301,0.866402522,1604,410624,11618.19634,26279936,,
409,29.35,2292,0.012676746,0.11958822,2.1588337,-0.009138164,0.09081841,0.903808095,1605,410880,11625.34533,26296320,,
399.77,28.11,2318,0.015365991,0.14768474,2.128791,-0.012110189,0.20698762,0.838986501,1606,411136,11632.41402,26312704,,
400.58,28.7,2330,0.026916802,0.12589519,2.100426,-0.012571593,0.07793064,0.941156279,1607,411392,11639.44568,26329088,,
404.44,29.74,2305,0.014693383,0.12809245,2.0672972,-0.016955351,0.026365073,0.977113396,1608,411648,11646.55295,26345472,,
415.9,31.84,2327,0.021858485,0.17805989,2.086966,-0.010800189,0.08263833,0.923420765,1609,411904,11653.59255,26361856,,
407.67,31.18,2308,0.01942559,0.14849854,2.0896308,-0.008788629,0.13500524,0.899142824,1610,412160,11660.69144,26378240,,
408.53,30.61,2297,0.01314626,0.14760335,2.0693626,-0.015371178,0.03630592,0.970775846,1611,412416,11667.82338,26394624,,
412.92,30.42,2304,0.019746618,0.14874268,2.1055644,-0.011348209,0.048827957,0.937511835,1612,412672,11674.93511,26411008,,
411.41,30.46,2262,0.016642654,0.14794922,2.1255257,-0.010166888,0.13748224,0.86821571,1613,412928,11682.17792,26427392,,
405.63,29.8,2311,0.01476144,0.13590495,2.1053894,-0.012218279,0.100799896,0.903795205,1614,413184,11689.26732,26443776,,
401.44,29.2,2307,0.01404037,0.13295491,2.1202528,-0.011066602,0.116105765,0.889829628,1615,413440,11696.36915,26460160,,
406.5,30.41,2302,0.014338265,0.13596599,2.124522,-0.008659984,0.09281387,0.902406789,1616,413696,11703.48686,26476544,,
409.21,30.91,2319,0.018901285,0.15681966,2.1362195,-0.02056744,0.015550266,0.980253233,1617,413952,11710.55111,26492928,,
414.65,31.37,2316,0.014444102,0.14375813,2.128733,-0.013445665,0.056385394,0.931221709,1618,414208,11717.62376,26509312,,
405.46,30.22,2283,0.014730837,0.16469319,2.1508696,-0.010091283,0.19929022,0.776849687,1619,414464,11724.8008,26525696,,
407.24,30.24,2319,0.014598589,0.1408081,2.1194956,-0.012259577,0.051568393,0.935708195,1620,414720,11731.86539,26542080,,
406.79,30.26,2254,0.013649792,0.15207927,2.106214,-0.009320797,0.104460396,0.879771046,1621,414976,11739.13328,26558464,,
410.99,30.58,2325,0.016300067,0.13649495,2.110781,-0.011120384,0.069078304,0.922386937,1622,415232,11746.17845,26574848,,
406.34,30.37,2282,0.016180053,0.16101074,2.1407757,-0.009224434,0.08421875,0.917864919,1623,415488,11753.35644,26591232,,
415.14,31.49,2296,0.016284475,0.15224202,2.096812,-0.020713942,0.016735218,0.982050193,1624,415744,11760.49256,26607616,,
413.46,30.69,2307,0.016025996,0.13810222,2.099068,-0.013270684,0.055321474,0.933347508,1625,416000,11767.59439,26624000,,
417.36,30.77,2304,0.020626184,0.17718506,2.0400553,-0.01070441,0.062302902,0.929378644,1626,416256,11774.70599,26640384,,
415.69,30.75,2306,0.014709712,0.14522298,2.0877311,-0.010931875,0.09511123,0.899297722,1627,416512,11781.8093,26656768,,
413.32,30.93,2298,0.014167574,0.15675862,2.0620944,-0.013028274,0.054815624,0.950554181,1628,416768,11788.93874,26673152,,
413.21,31.23,2332,0.018515684,0.16251628,2.0706253,-0.012001444,0.08644965,0.923808612,1629,417024,11795.96276,26689536,,
413.21,31.09,2301,0.012401459,0.14308675,2.0564091,-0.022583803,0.012008256,0.987010784,1630,417280,11803.08277,26705920,,
417.93,31.87,2281,0.020684207,0.17000325,2.073021,-0.014016982,0.04219751,0.950809788,1631,417536,11810.26408,26722304,,
419.76,32.34,2294,0.014594101,0.16495769,2.0633607,-0.022462098,0.012532474,0.984812224,1632,417792,11817.40389,26738688,,
412.68,30.99,2303,0.018119803,0.17653401,2.0375414,-0.006301605,0.14597724,0.87200664,1633,418048,11824.51614,26755072,,
408.31,30.36,2294,0.022755856,0.16562907,2.08303,-0.012183265,0.10915912,0.892718464,1634,418304,11831.65852,26771456,,
407.45,29.84,2314,0.014538257,0.13470459,2.1140635,-0.010656021,0.11704358,0.864103332,1635,418560,11838.73755,26787840,,
396.19,28.85,2304,0.014158152,0.12976074,2.0687268,-0.011549887,0.2739221,0.774905562,1636,418816,11845.84869,26804224,,
400.45,29.44,2322,0.01904893,0.1589152,2.1064234,-0.012583069,0.08865425,0.894651026,1637,419072,11852.90329,26820608,,
405.8,30.16,2286,0.016106931,0.15340169,2.1267319,-0.006253685,0.11176303,0.870689794,1638,419328,11860.0702,26836992,,
404.89,29.37,2300,0.011394394,0.12601726,2.0991948,-0.008061355,0.1788473,0.839472011,1639,419584,11867.19234,26853376,,
403.76,29.15,2302,0.015938815,0.14902751,2.085152,-0.010723206,0.082665496,0.914088435,1640,419840,11874.31001,26869760,,
407.21,29.71,2316,0.019009648,0.14217122,2.0699131,-0.013685067,0.04678564,0.95595308,1641,420096,11881.38465,26886144,,
407.34,30.77,2278,0.017749954,0.16369629,2.0776763,-0.007614853,0.13840443,0.88201125,1642,420352,11888.57647,26902528,,
407.78,30.59,2308,0.015495661,0.16349284,2.0790105,-0.01618795,0.029503575,0.969302634,1643,420608,11895.67314,26918912,,
403.22,30.22,2298,0.016573725,0.14805095,2.1003716,-0.0097305,0.19433905,0.827019289,1644,420864,11902.80247,26935296,,
402.56,29.78,2297,0.014459431,0.14933269,2.114746,-0.012059435,0.10980729,0.897117294,1645,421120,11909.93535,26951680,,
403.47,29.97,2297,0.01347663,0.10304769,2.1182532,-0.006841809,0.09741359,0.916436508,1646,421376,11917.06895,26968064,,
415.81,31.69,2312,0.014133857,0.15134685,2.133424,-0.021168038,0.013625491,0.986049002,1647,421632,11924.15414,26984448,,
417.63,31.25,2314,0.01684932,0.14326985,2.1018083,-0.008983768,0.09459277,0.910908066,1648,421888,11931.23284,27000832,,
416.96,31.24,2307,0.013273973,0.13004558,2.110124,-0.013489905,0.05144033,0.946624901,1649,422144,11938.33397,27017216,,
411.2,30.08,2317,0.013031568,0.14017741,2.1265552,-0.010515853,0.13750236,0.857755288,1650,422400,11945.4038,27033600,,
401.59,29,2296,0.022446861,0.16019695,2.1169047,-0.008158586,0.18309514,0.82236357,1651,422656,11952.5393,27049984,,
404.28,29.57,2280,0.014838513,0.15230305,2.131163,-0.0210711,0.019319385,0.978756966,1652,422912,11959.72558,27066368,,
402.8,29.54,2346,0.024298174,0.17199707,2.099698,-0.009395568,0.17037423,0.843970746,1653,423168,11966.70925,27082752,,
403.78,29.79,2281,0.011490093,0.1153361,2.1009915,-0.008183223,0.14287189,0.857323632,1654,423424,11973.88956,27099136,,
408.25,30.25,2305,0.015233639,0.15527344,2.0942128,-0.01275847,0.07637609,0.927941591,1655,423680,11980.99816,27115520,,
411.07,30.64,2307,0.015369576,0.16377766,2.1161613,-0.014224042,0.06320856,0.946135826,1656,423936,11988.09941,27131904,,
408.99,30.15,2263,0.014370345,0.15275066,2.0963042,-0.009427459,0.13655871,0.861780941,1657,424192,11995.33726,27148288,,
407.72,30.55,2298,0.015312119,0.17211914,2.1235912,-0.014864527,0.040170293,0.96019483,1658,424448,12002.46766,27164672,,
409.02,30.5,2280,0.012541226,0.14493816,2.138949,-0.01108292,0.11778358,0.895223446,1659,424704,12009.65313,27181056,,
413.22,30.2,2323,0.01574562,0.15952556,2.0984006,-0.014324103,0.07623357,0.916040629,1660,424960,12016.70441,27197440,,
404.85,29.05,2310,0.014019304,0.14235432,2.1192327,-0.011133358,0.19196706,0.856893823,1661,425216,12023.79524,27213824,,
404.45,28.43,2303,0.015384414,0.1615804,2.1241999,-0.009302444,0.16581947,0.860899329,1662,425472,12030.90951,27230208,,
402.61,28.08,2290,0.014976013,0.12693278,2.1391652,-0.012605003,0.10991595,0.906942159,1663,425728,12038.06351,27246592,,
405.38,28.87,2289,0.00795357,0.079956055,2.1459203,-0.012169827,0.1516118,0.864014104,1664,425984,12045.21953,27262976,,
396.51,27.97,2317,0.010766008,0.10101318,2.172492,-0.010641349,0.16120291,0.830741465,1665,426240,12052.28868,27279360,,
395.12,27.71,2310,0.015370111,0.14009602,2.155206,-0.010240524,0.2006071,0.82462281,1666,426496,12059.3821,27295744,,
393.91,28.12,2272,0.012622908,0.11999512,2.1626976,-0.011489711,0.18956412,0.850729883,1667,426752,12066.59314,27312128,,
396.2,28.86,2311,0.02020626,0.16573079,2.1540077,-0.012489747,0.09811851,0.914407112,1668,427008,12073.68336,27328512,,
394.44,28.94,2304,0.017708661,0.1484375,2.1489742,-0.012780439,0.11897412,0.906379998,1669,427264,12080.79209,27344896,,
400.02,29.11,2287,0.015903616,0.14324951,2.177886,-0.010552951,0.14213116,0.867399976,1670,427520,12087.95579,27361280,,
406.02,29.85,2307,0.015349772,0.15842693,2.1486719,-0.010803376,0.10851485,0.901102766,1671,427776,12095.05677,27377664,,
416.29,30.97,2317,0.015580465,0.15441895,2.1710794,-0.016231282,0.04332656,0.949987467,1672,428032,12102.12576,27394048,,
413.99,31.04,2287,0.018231606,0.16103108,2.1288226,-0.01758246,0.03195732,0.969915275,1673,428288,12109.2882,27410432,,
416.35,31.61,2300,0.013895969,0.15437825,2.1120062,-0.018905632,0.0218338,0.974287927,1674,428544,12116.40992,27426816,,
412.63,31.18,2297,0.014589095,0.15348308,2.1350708,-0.00931876,0.081828974,0.921559587,1675,428800,12123.54047,27443200,,
412,31.22,2292,0.021702426,0.1572469,2.1275804,-0.014959231,0.04407948,0.95737486,1676,429056,12130.68893,27459584,,
413.5,30.32,2315,0.012805812,0.13551839,2.117942,-0.009638288,0.13221669,0.88054084,1677,429312,12137.76687,27475968,,
408.21,30.17,2317,0.020668203,0.1593221,2.1298764,-0.009227713,0.087675005,0.910140589,1678,429568,12144.83815,27492352,,
412.64,31.09,2286,0.018532282,0.16215007,2.115896,0.003078807,0.060705513,0.942758363,1679,429824,12152.00371,27508736,,
416.9,31.58,2317,0.018752368,0.16052246,2.1094806,-0.010854061,0.05887178,0.944296096,1680,430080,12159.0735,27525120,,
416.9,31.53,2288,0.020766104,0.18353271,2.0979326,-0.018386798,0.014959411,0.984857406,1681,430336,12166.23496,27541504,,
418.32,32.43,2304,0.014219631,0.16296387,2.096331,-0.016979342,0.03442999,0.962085225,1682,430592,12173.3459,27557888,,
414.96,32.08,2286,0.016007949,0.1819865,2.0838006,-0.009515082,0.07014535,0.917851426,1683,430848,12180.51333,27574272,,
405.14,30.91,2289,0.018764641,0.16066487,2.0943704,-0.010823407,0.18932633,0.806107193,1684,431104,12187.66951,27590656,,
408.5,31.04,2324,0.013798845,0.13842773,2.1025357,-0.020959659,0.015706087,0.982521202,1685,431360,12194.71877,27607040,,
411.01,31.46,2294,0.012807372,0.15236409,2.1402571,-0.011985869,0.048335135,0.937913094,1686,431616,12201.85968,27623424,,
416.98,32.03,2295,0.025996493,0.16855876,2.1331136,-0.015711842,0.043872584,0.948508866,1687,431872,12208.99738,27639808,,
415.56,31.65,2296,0.018392408,0.15104167,2.1007402,-0.01052482,0.071552195,0.931195088,1688,432128,12216.13221,27656192,,
414.73,30.96,2321,0.018877415,0.15641277,2.1074793,-0.007017474,0.08615473,0.916597612,1689,432384,12223.19004,27672576,,
413.49,30.74,2302,0.016380578,0.169576,2.0914154,-0.0143878,0.08028874,0.934892178,1690,432640,12230.30814,27688960,,
412.48,30.78,2331,0.016805468,0.16925049,2.075301,-0.012706395,0.088925,0.923911527,1691,432896,12237.3357,27705344,,
411.28,31.2,2260,0.011641807,0.1231486,2.114681,-0.015445847,0.060988035,0.924103498,1692,433152,12244.58454,27721728,,
411.28,31.67,2278,0.014371197,0.1740926,2.1176095,-0.026833074,0.008548434,0.987753713,1693,433408,12251.77479,27738112,,
416.02,31.12,2290,0.023904921,0.16127522,2.1182091,-0.009521542,0.10039377,0.89750877,1694,433664,12258.93027,27754496,,
416.58,30.81,2288,0.014618226,0.14152019,2.079885,-0.014581278,0.047764644,0.94693327,1695,433920,12266.0893,27770880,,
413.77,30.87,2328,0.019946758,0.15600586,2.0800846,-0.011534929,0.08728567,0.921196327,1696,434176,12273.12767,27787264,,
399.54,29.76,2295,0.020856896,0.14882405,2.109131,-0.007486972,0.24898154,0.800790086,1697,434432,12280.2665,27803648,,
397.33,28.76,2293,0.014251144,0.124186195,2.1242192,-0.012792748,0.1232931,0.887034334,1698,434688,12287.41221,27820032,,
391.86,28.15,2304,0.017153641,0.14630127,2.097996,-0.010815467,0.22579636,0.826740474,1699,434944,12294.52376,27836416,,
393.25,28.35,2295,0.013263959,0.1398112,2.1441925,-0.012021967,0.24295057,0.792776391,1700,435200,12301.66128,27852800,,
397.99,28.52,2287,0.016250815,0.14174397,2.1429842,-0.012117722,0.09237354,0.921690486,1701,435456,12308.82581,27869184,,
405.51,29.23,2292,0.01507889,0.13146973,2.117974,-0.008999939,0.1696111,0.872390583,1702,435712,12315.97252,27885568,,
404.73,29.65,2316,0.016947592,0.1416219,2.1314907,-0.016671153,0.027740933,0.968119334,1703,435968,12323.04759,27901952,,
407.36,30.73,2288,0.012876488,0.13149007,2.108799,-0.008955272,0.08559888,0.920844249,1704,436224,12330.20716,27918336,,
415.12,32.36,2293,0.015048225,0.14196777,2.112441,-0.013995447,0.062506266,0.938255075,1705,436480,12337.35143,27934720,,
411.11,31.54,2323,0.015613474,0.13067627,2.1074848,-0.009564112,0.11032585,0.896311678,1706,436736,12344.40525,27951104,,
411.46,31.47,2300,0.021877045,0.16186523,2.0987155,-0.008807852,0.091520905,0.908978246,1707,436992,12351.5289,27967488,,
411.7,31.28,2304,0.015806863,0.15913899,2.1048467,-0.02136532,0.01486046,0.986546169,1708,437248,12358.63971,27983872,,
415.23,31.4,2279,0.015703348,0.14778645,2.1172335,-0.008898108,0.08986967,0.91013848,1709,437504,12365.82811,28000256,,
415.53,30.94,2270,0.017890504,0.15411377,2.1239383,-0.009948908,0.09089908,0.917880923,1710,437760,12373.04405,28016640,,
415.77,31.2,2287,0.013316419,0.14139812,2.1115434,-0.018258905,0.04014759,0.96598269,1711,438016,12380.2066,28033024,,
410.99,30.7,2331,0.017803643,0.15413411,2.0731068,-0.011408431,0.1506537,0.877781905,1712,438272,12387.2353,28049408,,
411.19,31.12,2305,0.016434796,0.1268514,2.1389616,-0.014170307,0.03181076,0.96521008,1713,438528,12394.34143,28065792,,
415.43,31.99,2295,0.01467358,0.15822347,2.1320508,-0.023421569,0.013995216,0.982969563,1714,438784,12401.47937,28082176,,
416.26,30.8,2299,0.018762171,0.17667644,2.0802853,-0.011744827,0.10317757,0.901365414,1715,439040,12408.60422,28098560,,
416.26,30.72,2301,0.012938595,0.14506023,2.112498,-0.017040994,0.024044894,0.976968385,1716,439296,12415.72279,28114944,,
416.26,30.98,2300,0.018624408,0.17543538,2.0807073,-0.022761509,0.014321101,0.980773952,1717,439552,12422.84634,28131328,,
420,31.93,2291,0.022968771,0.1772054,2.0899916,-0.01737395,0.020620836,0.975090727,1718,439808,12429.99769,28147712,,
418.85,31.28,2313,0.026031168,0.16286214,2.0839407,-0.013081391,0.060056668,0.92633564,1719,440064,12437.08044,28164096,,
418.85,31.32,2292,0.015882704,0.16548665,2.0675697,-0.019065341,0.017098581,0.981913542,1720,440320,12444.22765,28180480,,
412.02,30.61,2301,0.017219359,0.16697185,2.063773,-0.0072815,0.096455395,0.907262079,1721,440576,12451.34795,28196864,,
411.46,30.82,2291,0.017526543,0.17004395,2.0645,-0.015881773,0.0413513,0.949238457,1722,440832,12458.49959,28213248,,
414.76,31.31,2286,0.01631038,0.16780598,2.0924847,-0.011345755,0.07146814,0.934736639,1723,441088,12465.66764,28229632,,
403.85,29.68,2288,0.024600139,0.16103108,2.0780685,-0.005894844,0.20003265,0.829341397,1724,441344,12472.82863,28246016,,
404.09,29.92,2302,0.02344968,0.15999348,2.072291,-0.01888544,0.020321636,0.977047509,1725,441600,12479.94632,28262400,,
415.78,31.56,2291,0.017040154,0.15631104,2.0742667,-0.017255593,0.026654616,0.965256136,1726,441856,12487.09578,28278784,,
420,32.02,2302,0.015978592,0.17156982,2.062137,-0.023341872,0.013579503,0.986561628,1727,442112,12494.21313,28295168,,
405.04,30.24,2274,0.020574292,0.15384929,2.0372393,-0.006992396,0.15756072,0.889881574,1728,442368,12501.41796,28311552,,
394.29,29.6,2302,0.019020155,0.15488689,2.0750344,-0.010081852,0.15274519,0.875007547,1729,442624,12508.53442,28327936,,
396.81,29.71,2295,0.015293385,0.14390056,2.0324824,-0.009419036,0.102999546,0.908109538,1730,442880,12515.67301,28344320,,
399.53,30.16,2301,0.013478063,0.13549805,2.0707314,-0.008647701,0.16238442,0.855007336,1731,443136,12522.79183,28360704,,
403.57,30.22,2300,0.015082031,0.14772542,2.0648348,-0.012670585,0.0603476,0.93763138,1732,443392,12529.91405,28377088,,
403.01,30.38,2285,0.013760928,0.14056396,2.1099224,-0.011016895,0.119487524,0.901309863,1733,443648,12537.08222,28393472,,
406.84,30.94,2291,0.011480381,0.10902914,2.0845637,-0.011504452,0.054461956,0.949662007,1734,443904,12544.23316,28409856,,
404.17,30.98,2278,0.014039594,0.1303711,2.0830324,-0.011140929,0.07547765,0.934314109,1735,444160,12551.42538,28426240,,
413.85,31.81,2286,0.011585453,0.13600667,2.0942855,-0.023444155,0.012658878,0.987382507,1736,444416,12558.59292,28442624,,
413.06,31.88,2292,0.019909821,0.1418864,2.0622065,-0.012429691,0.0545046,0.938657373,1737,444672,12565.74121,28459008,,
412.31,32.14,2279,0.022869924,0.15323894,2.079335,-0.01025269,0.06302696,0.940021344,1738,444928,12572.9297,28475392,,
412.44,31.36,2318,0.023423577,0.15842693,2.057151,-0.003692113,0.10866588,0.90243154,1739,445184,12579.99702,28491776,,
413.64,30.35,2293,0.013214543,0.13494873,2.0178783,-0.010673716,0.08934396,0.937117219,1740,445440,12587.14187,28508160,,
414.08,30.86,2255,0.014900149,0.16038005,2.051486,-0.021265803,0.011439019,0.988768075,1741,445696,12594.40678,28524544,,
414.73,30.99,2295,0.018312957,0.17486572,2.037336,-0.010414869,0.07830445,0.928897277,1742,445952,12601.54448,28540928,,
408.66,31.1,2303,0.014504618,0.12876384,2.055014,-0.011173778,0.1216028,0.90143428,1743,446208,12608.65707,28557312,,
409.24,29.92,2308,0.015723336,0.14314778,2.00273,-0.005018028,0.13743581,0.886024155,1744,446464,12615.75553,28573696,,
407.86,29.95,2306,0.01524799,0.15529378,2.0319843,-0.010721074,0.094155245,0.915180251,1745,446720,12622.85876,28590080,,
413.38,31.2,2288,0.015635088,0.1346639,2.0416462,-0.016210483,0.027634779,0.971123334,1746,446976,12630.01946,28606464,,
411.67,30.6,2311,0.016587418,0.1525472,2.0444827,-0.010519407,0.07311408,0.925424196,1747,447232,12637.10839,28622848,,
411.66,30.98,2291,0.020308502,0.1394043,2.075978,-0.008667814,0.08019438,0.921557315,1748,447488,12644.26071,28639232,,
402.78,30.22,2292,0.013760869,0.13305664,2.0642915,-0.011584953,0.17784797,0.838920832,1749,447744,12651.40795,28655616,,
