,eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
330,374.02,24.270000000000003,1832.5,0.0088678965,0.09965006,1.8872958,-0.01373697925,0.14594643000000002,0.960931295529008,331.0,84736.0,2977.696450584015,5423104
331,379.94,24.845,1830.0,0.007401877649999999,0.080423992,1.87967855,-0.01170223175,0.25677285,0.9474103543907404,332.0,84992.0,2986.648974887008,5439488
332,382.105,24.945,1828.0,0.0067693165,0.08002726,1.9189034,-0.0124917665,0.184837215,0.9471206665039062,333.0,85248.0,2995.611212783988,5455872
333,376.45000000000005,24.509999999999998,1832.5,0.00782346915,0.085896815,1.89746255,-0.011591756000000002,0.20886937500000002,0.9596294108778238,334.0,85504.0,3004.5511412235064,5472256
334,379.555,25.384999999999998,1830.0,0.011556145,0.1130167675,1.9187111000000001,-0.0114604435,0.29282235,0.921985698863864,335.0,85760.0,3013.5008111439965,5488640
335,381.92,25.39,1830.0,0.010202791,0.116465255,1.9087637,-0.015797134,0.138702797,0.9704782366752625,336.0,86016.0,3022.4612690484933,5505024
336,378.29499999999996,24.4,1827.0,0.012579271500000001,0.14763387,1.90859185,-0.011981601750000001,0.30157344,0.9305578246712685,337.0,86272.0,3031.426689729502,5521408
337,382.6,24.46,1831.5,0.012646105500000001,0.13639323,1.8805277999999999,-0.014195318000000002,0.20129701,0.9401694945991038,338.0,86528.0,3040.3699764254998,5537792
338,387.37,25.424999999999997,1832.0,0.012167807,0.108194985,1.90322105,-0.0144691835,0.21966147999999996,0.9349131211638451,339.0,86784.0,3049.311169507506,5554176
339,385.005,25.025,1830.5,0.010777052499999999,0.111429845,1.8988774000000002,-0.012692868,0.251493455,0.9353987965732813,340.0,87040.0,3058.2603283420035,5570560
340,377.08500000000004,24.439999999999998,1829.5,0.010915688350000001,0.119832357,1.8678547,-0.012608109,0.20609531,0.9557860493659974,341.0,87296.0,3067.22463939352,5586944
341,378.88,24.854999999999997,1827.5,0.008086192499999999,0.0973103825,1.8829348500000003,-0.014285303,0.168246135,0.964227351360023,342.0,87552.0,3076.186613878992,5603328
342,379.5,24.835,1831.0,0.0107252505,0.12200928,1.90777405,-0.01319496,0.137886095,0.968379944562912,343.0,87808.0,3085.1342550925183,5619712
343,380.33,24.72,1829.5,0.011146578,0.121317542,1.8769472999999999,-0.0138095465,0.182853355,0.9633466079831123,344.0,88064.0,3094.0866702645144,5636096
344,390.09000000000003,24.865000000000002,1820.5,0.011374268,0.1319681825,1.8785591,-0.0119606025,0.19718660999999998,0.944733513519168,345.0,88320.0,3103.0830028615164,5652480
345,383.98,24.535,1826.0,0.007828283299999999,0.08952840249999999,1.8813149999999998,-0.01124781825,0.224520785,0.9515682868659496,346.0,88576.0,3112.06311864451,5668864
346,385.645,24.68,1829.5,0.0099326325,0.096140545,1.88876225,-0.012597363,0.202588035,0.9551760721951723,347.0,88832.0,3121.017894700504,5685248
347,378.605,24.04,1830.5,0.008062683499999999,0.093129475,1.87348975,-0.013073851000000001,0.165010455,0.9688408002257348,348.0,89088.0,3129.9672607569955,5701632
348,384.05,25.009999999999998,1830.0,0.008261306500000001,0.08942668000000001,1.8425136999999998,-0.0128125285,0.222346875,0.9387890174984932,349.0,89344.0,3138.9188894975086,5718016
349,392.03499999999997,26.645000000000003,1828.5,0.008667316,0.096984862,1.8779986000000002,-0.0126037115,0.2248543925,0.9462767336517572,350.0,89600.0,3147.877198154514,5734400
350,383.91499999999996,26.23,1830.0,0.0092164385,0.09510294799999999,1.8710493000000001,-0.011590887000000001,0.167662835,0.9645990673452616,351.0,89856.0,3156.837180793009,5750784
351,389.305,26.715,1832.0,0.0081384965,0.09217325700000001,1.8749185,-0.0133993915,0.163161385,0.9645021241158247,352.0,90112.0,3165.7789107270078,5767168
352,393.515,26.16,1828.5,0.008084089000000001,0.0918782525,1.8415792,-0.013226930750000001,0.198553755,0.9647387582808733,353.0,90368.0,3174.7381142580125,5783552
353,388.09000000000003,24.915,1829.5,0.008770156000000001,0.10640462,1.8592442999999998,-0.0133492575,0.15304478500000002,0.9669861830770969,354.0,90624.0,3183.691247944997,5799936
